"","CA0101","CA0102","CA0201","CA0202","CA0301","CA0302","CA0401","CA0402","CA0501","CA0502","CA0601","CA0602","CA0701","CA0702","CA0801","CA0802","CA0901","CA0902","CA1001","CA1002","CA2601","CA2602","CA2701","CA2702","CA2801","CA2802","CA2901","CA2902","CA3001","CA3002"
"1885",NA,NA,NA,1.38140640796825,1.03239376395403,0.939335949802218,0.346752654372332,0.470964098750844,0.567826834249378,0.402587915077583,0.97813525709711,1.11420303950054,1.27637123673744,1.10491734319276,1.32773602752405,1.23193766928168,0.935462527135132,1.26068942529171,1.22468472558686,0.923303556003686,0.741144061650694,0.858140740198535,0.631653951273903,0.7394130401777,0.947309075720399,0.990201171112188,1.0783052657413,NA,1.15173745525124,1.30542378424769
"1886",NA,NA,NA,0.453360810020948,0.6459878760447,0.621701423214305,0.428528529225197,0.285061790402067,0.399264426820615,0.413994051808486,0.791248384780143,1.15299545439039,0.717602865791354,0.774373049418313,0.924720718257983,0.959958392216604,0.892151836573439,0.911078269508197,0.55429137217963,0.620281501889348,0.741988598820687,0.479085567858045,0.488801074209162,0.584098178862581,0.565695486341622,0.536065503380229,0.607455835547806,NA,0.774961477815875,0.933064598706426
"1887",NA,NA,NA,0.491398543188491,0.89941378327377,0.754046556431377,0.459497600964675,0.404658766557501,0.551408168708107,0.380264935199574,0.79398784444494,1.17149091153462,1.06778856648259,0.780540691499347,1.11826094329289,1.18634712133648,0.995730153018257,1.13661236560528,0.779633200858109,0.87276826490456,0.825741419263275,0.672888442731456,0.550222913386215,0.91825774944874,1.12568224193902,0.719184917165897,0.803873135454712,NA,1.06626904070414,0.960388137761139
"1888",NA,NA,NA,1.04616915138991,0.931126168881338,0.817238109607488,0.707755150912659,0.47147633755235,0.889732396498779,0.597350837955649,1.07995568257472,1.17927418710391,0.907272703037987,0.707895355935443,1.01145344133217,1.08972650105038,1.21397064255069,1.38266175959155,0.957870290293384,1.12726436664287,1.33545002150065,0.926887430692837,0.939667849273076,0.954380288881994,1.37181338399857,1.4160065578233,0.775355340378694,NA,1.06883106008793,0.80973847255726
"1889",NA,NA,NA,1.16689448715922,1.12608213078557,1.16619320094939,0.915274821979322,0.650993024490654,0.859893862408404,0.939707638160164,1.03447295832069,0.931268015796946,1.03804587838455,0.9797927225247,1.07682055181368,1.13205002740026,1.39160554593016,1.14655846786561,0.964472987045852,1.03225337835446,1.31384442429276,0.904530142249807,1.16283489342365,1.16305411628565,1.29062891217606,0.908785226752566,0.821854228905847,NA,0.983130133304924,0.877203549970899
"1890",NA,NA,NA,1.34516696857661,1.3645876409308,1.03830308376096,0.921388907857773,0.838564280733896,1.01019548892719,1.08902116788766,1.07312922846779,0.98290342313068,1.09111832987052,0.937505543031322,0.967935592860343,0.891760861580558,0.933865490565501,1.01409447800644,1.12726828335878,1.09980019492527,1.31200672579678,0.965652717934061,1.10224928265753,1.27660232215619,1.25948076176843,1.15817186122634,1.06699652013239,NA,1.4561227992086,0.988798612313952
"1891",NA,NA,NA,1.11667338649864,1.14033012006597,0.972558064786892,0.932803775044414,1.05840295612375,0.87307514517886,1.23136822677877,1.20691924261727,0.969904661223583,1.05653201484544,0.791672024615243,1.22200418620563,0.990967971311932,1.12211423700056,0.758340392114101,1.14521229673155,1.16434857148497,0.999571522072431,0.977334255732765,1.24946085682446,1.15196577746089,0.711550702766814,0.600960794852618,1.29939585778119,NA,1.29505432353979,0.916139815570089
"1892",NA,NA,NA,1.06393776697727,0.89771660600028,0.999175667309351,1.0069327463605,1.09803214827059,0.81609528453399,1.12166471573375,1.11533677259067,0.86499437037675,1.15275807005732,1.06995332746468,0.993622468924918,0.943038198597296,1.06728694454595,0.885005837102219,1.04669507888248,0.653334344989955,1.15450436276253,1.60067280442025,1.31894766727983,1.21786007958781,0.711877819121631,0.731436972520601,1.31765370109702,1.15063589784496,0.986712965074415,1.03314092490544
"1893",NA,NA,NA,0.828623803299579,1.09349466757458,0.939051650004795,1.0707819743857,0.872301436774759,0.84783341024255,1.00275407457799,0.839869450442093,0.705908551610406,0.963362011299546,1.02342530970563,0.682353863507948,0.760644066912527,0.738248438037636,0.697915892242154,0.619081086379669,0.615890615967792,0.861667323679472,0.996285936519252,1.19343955189099,1.0206749330349,0.758657629899763,0.56039646920791,1.51607577545586,1.11525902053387,0.689459482833095,1.02284795865366
"1894",NA,NA,NA,1.00791780480774,0.869073658333731,0.848529415746904,0.918476811687441,0.783894179852441,1.08376416602612,1.16499851482189,0.932682512078534,0.825365629866023,1.52307069808904,1.07547015786404,0.820715796976307,0.691781492624688,0.779949887241956,0.699432210585687,0.856209191009549,0.522551750095593,0.716799577465161,0.718314136646299,1.01727770536752,0.798333589272019,0.773160752676337,0.622190059354028,1.11948061236962,1.10860326256484,0.667026886477449,0.855856567837028
"1895",NA,NA,NA,0.80528689725878,0.871218873371415,0.9247644448857,0.776371862031014,0.694568372478284,0.765386939962116,0.962860534328561,1.02423925939837,0.767002260279698,1.11639661191972,1.08513636335142,0.733892818621046,0.751714849108048,0.700736818159408,0.825561690694305,0.871888531086355,0.870464732851254,0.79128508629052,0.969976815632518,1.17565142836186,0.57483476414246,0.895405421189227,0.719491756059733,1.36083207200684,0.944495090954807,0.624973761402887,0.699445297012612
"1896",NA,NA,NA,0.924943602097475,0.827753331783429,1.06044120293867,1.18238636316531,0.715850171384817,0.766000669246453,1.01098312347594,0.920401433912507,0.784747392744915,1.22643842907292,1.74312821633638,0.876266008354503,1.03807109687674,0.81039796739245,0.8500081126305,1.15873477025388,1.02332671772344,0.670432272424948,1.07727338401632,0.854310242547468,0.685816193965483,0.997840155863765,0.777898830284199,1.18425693843978,0.936783894506508,1.13965751103488,1.12784150464548
"1897",NA,NA,NA,0.915261061499521,0.784415521584591,0.849524523092155,1.02280473076595,0.704524971695029,0.691434427082566,0.756467717876733,0.723656738793211,0.731818153616424,0.989513361566424,1.11893169965716,0.90188793648773,1.03243457146488,0.83046564039042,0.691266020389905,1.16630359859248,1.08947534647483,0.689373916338832,0.856325097892992,0.872981677066382,1.0905973328558,0.771400344418092,1.09016383256739,0.816905288270146,0.647710231873382,0.730213096680236,1.02226885139598
"1898",NA,NA,NA,1.05390853492375,0.750563435280831,1.14989101638886,1.27947601550544,0.988703269532781,1.09898900778872,1.04612135855941,0.779926809649413,0.862286753296291,0.966748759260054,1.03715193742137,0.938111148673478,1.11268300179577,0.649556735516781,0.994377839696309,0.936728733502333,1.05368627268412,0.463296271748126,0.823229714782943,0.97189824533755,1.28003916841667,1.04963197931175,1.49305602343972,0.793785267902392,0.630477144633951,0.774880718599292,0.918780444886166
"1899",1.02181397279205,NA,NA,1.16644622958163,1.28909528450115,1.15608052260927,1.66698220771715,1.58326829419203,1.62263844677399,1.75096171245831,1.0561989720444,1.36647855694259,2.28111258040458,1.85934663461871,1.04951318259252,1.33341711641176,0.67587293276355,1.29329764108742,0.907150027877566,0.848027260230539,0.520470127731629,0.80585137585086,1.12122244472439,1.25649914334041,1.53642961081241,1.81820956581965,1.26334336120299,1.03418127100139,1.17917355679204,1.48624746681743
"1900",0.925500065808663,NA,NA,1.11745900447085,0.790981292373335,1.19906170808651,1.30774037331025,1.04353339378018,1.45291611113706,1.16500103573074,0.871681993438563,1.0485042423854,0.705063266855042,0.775274668686577,0.724163869046402,0.72422709668853,0.894357694222204,1.04067042321974,0.822492086004489,0.979816321477228,0.611501480677261,1.16409317516801,0.979700188408361,0.828959434780789,1.25635584179409,1.35541101693703,0.935340713161463,0.763606475266567,0.811430853350376,0.904459008814019
"1901",1.32939027170258,NA,NA,1.28269936521704,1.27761852773264,0.898052304254376,1.23766337856405,1.66167038740798,1.48622881661591,1.18115419129324,0.909625653393261,1.26641058025507,0.413700869934322,0.821275770337786,1.05022254459476,0.922041103202359,0.939759602734269,1.15659475951484,1.58361758820762,1.36666253139775,0.656553979444152,0.841877928096077,0.861222239824623,1.00085762108792,1.11908626879269,1.31835080606089,0.927395359494504,0.843912966544966,1.01818374043747,0.977201889767074
"1902",1.1376440926916,1.4729651196782,NA,1.07299823090915,1.29753314258327,1.08731373194818,1.14280637565498,1.15770824788858,1.52922400345913,1.65147809747949,0.91291927238457,1.10458731912704,0.361840190787451,0.818850829036379,0.839405569328994,0.83750623682102,1.21199083451488,1.12695497421449,0.823163581513461,1.04955979940885,1.1069984310742,0.869501733367406,1.04716078090111,1.07248651132428,1.21365464442292,1.18954719816414,1.09588872462507,1.11300307406688,1.04760210060306,1.03159032633316
"1903",0.967581452034415,1.00851596450111,NA,1.06191575798288,1.30776569563879,0.910374676806841,0.977512828272316,1.12011122755502,1.26846468628303,1.26458551860126,0.798466149256719,1.00546304416375,0.348994911628849,0.909092330911806,1.01446762618808,0.845705723649972,1.12819377252855,0.884162206418257,0.986552096197472,0.840399074611178,0.977023216120381,0.91959155774791,0.894403427623539,1.10776160656591,0.796773194776156,0.8352995411468,0.761848943033778,1.05651032396343,1.0276830700023,1.0802841384199
"1904",1.0554481287904,1.12425495442909,NA,1.29478762325538,1.1857054694891,1.20231201450764,1.40710851289503,1.75269826307326,1.96611181437337,1.54972650714608,1.40193663953752,1.25580909244496,0.791169066276165,1.20839973162246,1.76419645220429,1.851890602139,1.26420063338476,1.33130369457646,0.770818892255961,1.40431876051449,1.35042802619953,1.11397825378063,1.07468903786739,1.28772412822891,1.06365590550713,0.920134868892304,1.15907823639708,1.18720202856229,1.68079817941989,1.65947399020805
"1905",0.847514079182999,0.57889745053673,NA,0.879841234199783,1.11131657206364,1.35725683636928,1.01436989098183,1.06225069956762,0.57312413775578,0.464649664594372,1.5442571412965,1.17963616129947,0.741392684300176,1.03436285830679,1.16834485379644,1.04310223020894,1.29466385201821,1.03199761214451,0.825694382670443,1.18764264558361,0.769469355999765,0.727040608868435,1.07636244312356,0.881338784878222,1.17994848467113,1.03967380839833,0.909043736481835,1.41880778463265,1.42386328963141,1.26923619971826
"1906",0.866257413241713,0.832399740821234,NA,0.904903001360323,1.14071115821311,1.09859922209263,0.903419964320479,1.09472965961389,0.354920620900008,0.684287798827763,1.26312979068931,1.03338524890926,1.10367177179344,1.19431211113642,1.17190861349888,1.10249508773737,1.2485580613237,1.25341397368498,1.48314560804719,0.871598598155625,1.05538162026933,1.05017256002656,1.1670878442973,1.12159550996674,0.953058168369651,0.845902191392102,1.04872686744272,1.10771811487454,1.11267641881094,0.908042538612273
"1907",0.839601714196483,0.907914656023307,NA,0.811210556785188,1.12979492525315,0.938642551239839,0.949154367639745,1.00034281987619,0.523498320256091,0.709091307462599,1.19030144383523,0.895263184313083,1.01906294235702,0.84401910806692,0.984183185761408,0.710536614181732,1.35247430858515,1.18211342160685,0.843190650904091,1.00861109298755,1.07915687957262,1.09359697290285,0.889284450412053,0.867102601498308,0.812672140847743,0.973885185641942,0.948621959516575,1.05561825688493,1.06485755142911,1.03899400905174
"1908",1.05071481159872,0.973532169449068,NA,1.11370274594832,1.15180287158505,1.07600451392415,0.879661005161724,1.05341232495565,0.8132390860687,0.815580583162088,1.35764904621311,1.02194778410641,1.11435752805012,0.970346554798749,1.29666665530151,1.00982424794523,1.4410752019449,1.27217861135566,1.34838410712504,1.94897615481166,2.11420561654687,1.98818925639951,1.27061287010427,1.14985325962264,1.02229616283243,1.02793511578039,1.14565825140196,1.40460169207201,1.39524383274277,1.09379300007595
"1909",0.819465454997178,1.01863379588405,NA,0.735759122687732,0.881048962279715,0.960676383666676,0.991218973051904,1.07243648133976,0.958096721994835,0.903636404833117,1.00692511543703,1.09475106238635,0.919941855854829,0.835698077169964,0.798747983466094,0.652147656709534,1.02027844859343,0.947703354254192,1.19498287048096,0.75812064670591,1.63271023405335,1.43447026560355,0.986232187707005,1.01589153854822,1.05341011990746,1.12734185192148,1.10866285799057,1.03462415485429,0.991490661205648,0.798117182718749
"1910",0.833699479813309,0.800846222442629,NA,0.736529380383854,0.769262737232569,1.20345092121759,0.90360281468984,0.793647881154586,0.860031820403668,0.809615834940956,0.845600229896387,0.993149482348069,1.18737936987546,0.784118489548846,0.636008313316719,0.587577924314184,1.0187719541145,0.879122541163615,1.00857678522143,0.894816985870995,1.17450992311356,1.09686161948234,0.899917756328989,0.922769572954189,1.03310382634844,0.824938696115433,0.914509398620123,0.981263746083037,0.734385217875674,0.855331436162341
"1911",0.878851094862957,0.884949123935513,NA,0.7924962359238,0.969978344022084,0.92805702143601,0.770874200013275,0.813995411017613,0.781112634166779,0.784284751596974,0.773182553821345,0.963933483659087,0.937951638963402,0.849347243087616,0.806217516022703,0.959364876361882,1.1757613904177,0.907358403471871,0.992935744370094,0.881342712789102,1.04913375228377,1.01481034176955,0.949290708408453,1.07945258883008,1.02634072216613,0.791539845035869,1.09034208743544,0.951304371918403,0.970745780064447,0.73738814998631
"1912",0.836320685890192,0.958132552788175,NA,0.886084307892144,0.860207613257956,0.782096870638809,0.776207950184314,0.753244241189176,0.605520383826775,0.703722974172558,0.820737803250888,0.82885566941643,1.08664267585804,1.05237063213502,0.765947697014175,1.68040677887032,0.900869592920532,0.797909951155668,1.09585044052062,1.25657701000715,0.918754531822669,1.11595340922177,1.10094823066105,0.932161974155986,0.823742860361194,0.856530126714783,0.983073686865081,0.907361700241307,0.790233193664922,0.728015176603849
